customer_id,tenure,monthly_charges,total_charges,contract,payment_method,support_calls,is_senior,churn
11328,21,100.04,2204.41,One year,Credit Card,0,0,0
11329,21,93.54,1939.1,Month-to-month,Mailed Check,0,0,0
11330,47,50.65,2354.76,Two year,eCheck,0,0,0
11331,15,41.66,638.43,Month-to-month,Credit Card,2,0,0
11332,3,56.17,146.79,Month-to-month,Mailed Check,2,0,0
11333,48,86.81,4203.66,Month-to-month,Mailed Check,3,0,1
11334,9,36.23,253.95,One year,Mailed Check,2,0,0
11335,8,72.84,546.34,Two year,Credit Card,1,0,0
11336,23,56.87,1298.97,Two year,Credit Card,2,0,0
11337,39,95.97,3737.69,One year,Mailed Check,3,0,0
11338,14,84.4,1206.9,One year,eCheck,4,0,0
11339,14,34.93,628.9,Month-to-month,Mailed Check,1,0,0
11340,25,50.9,1270.11,Month-to-month,eCheck,2,0,0
11341,15,100.79,1478.61,One year,Bank Transfer,1,0,0
11342,17,108.71,1784.54,Month-to-month,Credit Card,2,0,0
11343,7,71.11,453.83,Month-to-month,eCheck,1,0,0
11344,29,102.71,2929.68,Month-to-month,Credit Card,0,0,0
11345,51,41.06,2214.53,Month-to-month,Bank Transfer,2,0,0
11346,39,60.61,2353.21,Month-to-month,Mailed Check,0,1,0
11347,57,84.35,4745.11,Month-to-month,Mailed Check,1,0,0
11348,5,22.77,137.36,Two year,Bank Transfer,1,0,0
11349,48,72.96,3552.88,Month-to-month,eCheck,0,1,0
11350,47,105.27,4935.77,One year,Mailed Check,1,0,0
11351,40,41.01,1584.66,One year,Mailed Check,0,0,0
11352,57,21.18,1271.17,Month-to-month,Credit Card,3,0,0
11353,43,84.77,3626.57,Month-to-month,eCheck,0,0,1
11354,4,86.06,359.26,Two year,Bank Transfer,2,0,0
11355,20,44.27,963.84,Month-to-month,Credit Card,0,0,0
11356,12,52.64,522.54,One year,Mailed Check,0,0,0
11357,31,54.4,1722.17,One year,eCheck,0,0,0
11358,37,28.33,1077.27,Two year,Bank Transfer,0,1,0
11359,17,94.41,1556.97,Two year,Mailed Check,0,0,0
11360,3,41.44,133.02,One year,Mailed Check,2,0,0
11361,11,97.19,1127.12,One year,Credit Card,2,0,0
11362,9,85.14,785.21,One year,Mailed Check,2,0,0
11363,46,30.37,1396.57,Month-to-month,Mailed Check,1,0,0
11364,41,94.8,3871.7,One year,Credit Card,1,0,0
11365,3,34.38,137.95,Month-to-month,Mailed Check,4,0,0
11366,44,85.83,3770.63,Month-to-month,Credit Card,0,0,0
11367,32,27.76,924.24,Month-to-month,Mailed Check,0,0,0
11368,6,78.07,394.52,One year,Mailed Check,2,0,0
11369,7,64.42,487.01,Two year,Credit Card,1,0,0
11370,9,72.41,717.13,Month-to-month,Credit Card,1,0,0
11371,33,94.86,3203.24,Month-to-month,Bank Transfer,2,0,0
11372,40,93.83,3723.72,Month-to-month,Mailed Check,0,0,1
11373,20,24.55,469.37,Month-to-month,Bank Transfer,1,0,0
11374,40,36.33,1495.13,Month-to-month,Mailed Check,1,0,0
11375,25,118.2,2875.89,Month-to-month,Bank Transfer,0,0,0
11376,44,63.93,2850.23,Month-to-month,eCheck,1,0,0
11377,38,102.17,3882.31,One year,Credit Card,2,1,0
11378,22,75.07,1632.33,Month-to-month,eCheck,4,0,1
11379,49,97.33,4801.96,One year,Bank Transfer,0,0,0
11380,55,27.08,1472.88,Month-to-month,Mailed Check,1,0,0
11381,53,70.16,3675.07,Month-to-month,Bank Transfer,0,1,0
11382,34,95.24,3228.01,One year,Mailed Check,3,0,0
11383,30,61.53,1918.94,Two year,Bank Transfer,0,0,0
11384,11,91.53,1056.43,Month-to-month,Bank Transfer,3,0,1
11385,59,103.1,6092.32,Month-to-month,Mailed Check,4,0,1
11386,57,101.43,5742.13,Month-to-month,Bank Transfer,1,0,0
11387,20,40.54,801.44,One year,Credit Card,0,0,0
11388,26,110.73,2863.8,Month-to-month,Bank Transfer,0,0,0
11389,22,78.22,1627.93,One year,Bank Transfer,2,1,0
11390,28,38.34,1045.71,Month-to-month,Bank Transfer,0,0,0
11391,21,99.26,2025.25,Month-to-month,Credit Card,1,0,0
11392,47,45.44,2179.23,Month-to-month,Credit Card,0,0,0
11393,24,53.28,1331.72,Month-to-month,Mailed Check,2,0,0
11394,4,61.63,310.71,Two year,eCheck,0,0,0
11395,27,70.54,1858.78,Month-to-month,Credit Card,1,0,0
11396,42,37.24,1575.04,Month-to-month,eCheck,1,0,0
11397,23,105.0,2292.71,Month-to-month,Bank Transfer,0,0,0
11398,39,101.98,3957.23,Two year,Mailed Check,0,0,0
11399,30,50.49,1548.13,Month-to-month,eCheck,1,1,0
11400,27,117.03,3062.59,Month-to-month,Bank Transfer,1,0,0
11401,31,25.89,729.73,One year,eCheck,2,0,0
11402,22,32.22,720.24,Month-to-month,eCheck,0,0,0
11403,10,96.6,955.31,Month-to-month,Credit Card,2,0,0
11404,28,44.25,1146.17,Month-to-month,Credit Card,2,0,0
11405,3,40.86,97.49,One year,Mailed Check,1,0,0
11406,40,22.24,851.99,Month-to-month,Mailed Check,3,0,1
11407,24,52.9,1258.5,Month-to-month,Credit Card,1,0,0
11408,55,27.5,1550.79,Month-to-month,Credit Card,0,0,0
11409,12,83.77,958.14,Month-to-month,Bank Transfer,1,0,0
11410,36,20.62,773.41,Month-to-month,Credit Card,1,0,0
11411,47,63.66,2977.24,One year,Mailed Check,0,1,0
11412,19,108.55,2013.88,Two year,Credit Card,3,0,0
11413,32,76.46,2483.58,One year,Mailed Check,4,0,0
11414,33,52.96,1732.19,One year,Mailed Check,0,0,0
11415,16,30.84,452.32,Month-to-month,Credit Card,2,1,0
11416,45,115.43,5126.48,Two year,Mailed Check,1,1,0
11417,43,21.84,983.03,Two year,eCheck,2,0,0
11418,37,69.97,2608.7,Month-to-month,eCheck,2,0,0
11419,31,56.86,1783.2,Month-to-month,Bank Transfer,1,0,0
11420,16,96.88,1543.8,Month-to-month,Mailed Check,1,0,0
11421,16,79.03,1307.19,Month-to-month,eCheck,0,0,0
11422,12,113.85,1331.32,One year,Credit Card,1,0,0
11423,10,115.19,1236.11,One year,Credit Card,3,0,0
11424,36,92.72,3231.16,Month-to-month,Bank Transfer,2,0,1
11425,17,67.65,1174.23,Month-to-month,Mailed Check,0,0,0
11426,50,73.39,3589.05,Two year,Credit Card,1,0,0
11427,33,111.89,3692.58,Two year,eCheck,1,0,0
11428,13,93.6,1209.27,Month-to-month,eCheck,3,0,1
11429,15,94.88,1319.66,One year,eCheck,2,0,0
11430,12,113.98,1377.92,Month-to-month,Bank Transfer,3,0,1
11431,30,57.28,1710.91,Two year,Bank Transfer,1,0,0
11432,36,103.03,3690.82,Month-to-month,Credit Card,2,0,1
11433,19,95.38,1774.81,One year,Mailed Check,3,0,0
11434,17,58.37,943.48,Month-to-month,eCheck,0,1,0
11435,46,95.51,4366.52,Month-to-month,eCheck,0,0,0
11436,22,30.69,654.07,One year,Credit Card,1,0,0
11437,57,21.79,1221.15,One year,Bank Transfer,1,0,0
11438,52,107.39,5555.71,One year,Bank Transfer,0,0,0
11439,26,117.72,3114.33,One year,Bank Transfer,2,0,0
11440,35,63.28,2299.11,Month-to-month,Credit Card,0,0,0
11441,53,58.98,3084.79,Month-to-month,eCheck,1,0,0
11442,11,42.67,443.85,One year,Bank Transfer,2,0,0
11443,28,113.68,3158.95,One year,Mailed Check,2,0,0
11444,58,46.04,2706.36,One year,eCheck,2,0,0
11445,54,84.61,4634.74,Month-to-month,eCheck,0,1,1
11446,18,101.56,1823.19,Month-to-month,Credit Card,2,0,1
11447,8,65.29,460.37,Month-to-month,Mailed Check,2,0,0
11448,23,115.78,2731.36,Month-to-month,eCheck,1,0,0
11449,39,56.56,2251.88,Month-to-month,eCheck,1,1,0
11450,48,97.65,4606.68,Two year,Mailed Check,1,0,0
11451,28,41.42,1228.52,Month-to-month,Credit Card,2,1,0
11452,4,68.11,277.5,Month-to-month,Bank Transfer,1,0,0
11453,14,89.87,1284.58,One year,Mailed Check,1,0,0
11454,10,45.29,460.1,Month-to-month,Credit Card,2,0,0
11455,26,103.33,2724.29,Month-to-month,Credit Card,1,0,1
11456,15,114.02,1788.54,One year,Bank Transfer,1,0,0
11457,14,48.91,673.89,Month-to-month,Credit Card,0,0,0
11458,42,69.42,2931.2,Month-to-month,Bank Transfer,2,0,0
11459,9,21.68,188.93,One year,Bank Transfer,1,0,0
11460,41,60.43,2542.3,One year,Bank Transfer,0,0,0
11461,39,79.75,3112.07,One year,Bank Transfer,2,0,0
11462,21,36.19,805.74,One year,eCheck,1,0,0
11463,31,117.77,3705.16,One year,eCheck,3,0,0
11464,40,37.55,1427.46,One year,eCheck,2,1,0
11465,21,70.59,1508.52,One year,Mailed Check,3,0,0
11466,41,20.94,808.78,Month-to-month,Credit Card,0,0,0
11467,17,49.82,749.02,One year,Credit Card,2,0,0
11468,33,100.36,3223.97,One year,Credit Card,4,0,0
11469,26,60.81,1557.89,Month-to-month,eCheck,1,0,0
11470,4,105.69,493.62,Month-to-month,Credit Card,2,0,0
11471,22,101.94,2366.98,One year,Bank Transfer,2,0,0
11472,6,63.42,344.2,One year,eCheck,1,0,0
11473,56,35.59,1963.2,Month-to-month,Mailed Check,3,0,1
11474,34,100.96,3439.26,One year,eCheck,4,0,0
11475,9,112.09,1044.41,One year,eCheck,0,0,0
11476,30,44.38,1330.6,Month-to-month,Credit Card,1,0,0
11477,14,27.51,365.57,One year,eCheck,0,0,0
11478,48,104.44,4972.55,Month-to-month,Bank Transfer,2,0,0
11479,57,80.83,4460.39,Month-to-month,Credit Card,0,0,1
11480,47,45.98,2178.18,One year,eCheck,0,0,0
11481,49,37.23,1710.42,Two year,eCheck,0,0,0
11482,40,69.7,2857.2,Two year,Credit Card,3,0,0
11483,44,112.71,4960.87,Month-to-month,Credit Card,0,0,0
11484,49,36.72,1779.24,Month-to-month,Mailed Check,1,0,0
11485,39,92.23,3525.4,One year,eCheck,1,0,0
11486,30,45.31,1372.78,Month-to-month,eCheck,4,0,1
11487,34,79.17,2719.54,One year,Bank Transfer,1,0,0
11488,13,64.54,879.52,Month-to-month,Credit Card,3,0,1
11489,58,76.64,4394.12,Month-to-month,Mailed Check,0,0,0
11490,41,33.52,1355.54,Month-to-month,Credit Card,1,0,0
11491,57,106.3,6114.03,Month-to-month,Bank Transfer,0,1,1
11492,12,118.47,1515.55,Month-to-month,eCheck,3,0,1
11493,2,69.68,120.72,Month-to-month,Mailed Check,3,1,1
11494,22,60.32,1269.91,Month-to-month,Bank Transfer,1,0,0
11495,28,99.01,2716.0,One year,Bank Transfer,0,0,0
11496,42,36.83,1589.83,Month-to-month,Bank Transfer,0,0,0
11497,29,27.03,810.07,Month-to-month,eCheck,0,0,0
11498,34,91.62,3016.45,Month-to-month,Bank Transfer,3,0,1
11499,2,74.65,183.03,Two year,eCheck,1,0,0
11500,13,83.19,1030.7,One year,eCheck,1,0,0
11501,26,22.89,645.61,Month-to-month,eCheck,3,0,1
11502,7,106.34,751.85,One year,Credit Card,1,0,0
11503,48,86.75,4136.06,Two year,eCheck,2,0,0
11504,36,31.21,1173.24,Month-to-month,Mailed Check,3,0,0
11505,11,86.1,833.8,Month-to-month,Credit Card,0,0,0
11506,55,118.0,6536.6,Two year,eCheck,0,0,0
11507,46,45.73,2036.65,Month-to-month,eCheck,1,0,0
11508,26,114.38,2956.11,Two year,eCheck,2,0,0
11509,20,115.98,2372.67,Two year,eCheck,0,0,0
11510,23,104.16,2409.23,Month-to-month,Credit Card,2,0,0
11511,18,68.87,1240.67,Month-to-month,eCheck,0,0,0
11512,49,64.62,3097.89,Month-to-month,eCheck,2,0,0
11513,39,56.19,2200.18,One year,Mailed Check,1,0,0
11514,55,98.59,5337.38,Month-to-month,Bank Transfer,1,0,0
11515,30,35.09,1075.23,One year,Bank Transfer,0,0,0
11516,33,73.3,2345.73,Month-to-month,eCheck,1,0,0
11517,7,74.66,450.68,Month-to-month,Mailed Check,1,0,0
11518,58,113.12,6541.37,Month-to-month,Credit Card,4,0,1
11519,17,110.86,1871.1,Month-to-month,Mailed Check,1,1,1
11520,57,68.27,3923.0,Month-to-month,Mailed Check,1,0,0
11521,14,79.81,1078.12,Two year,Bank Transfer,3,0,0
11522,15,90.69,1483.43,Month-to-month,Bank Transfer,2,0,1
11523,2,74.33,90.59,One year,Credit Card,1,0,0
11524,31,48.34,1475.89,Two year,Bank Transfer,1,1,0
11525,18,35.91,663.64,One year,Credit Card,2,0,0
11526,35,76.28,2671.61,Month-to-month,eCheck,0,0,0
11527,34,63.68,2089.19,Month-to-month,eCheck,2,0,0
11528,52,47.04,2395.68,Month-to-month,Bank Transfer,1,0,0
11529,1,54.46,12.55,Month-to-month,Bank Transfer,0,0,0
11530,20,24.25,497.13,Two year,Bank Transfer,2,0,0
11531,43,75.51,3269.34,Month-to-month,eCheck,2,0,0
11532,29,27.63,818.52,One year,Credit Card,0,0,0
11533,6,30.64,119.91,Month-to-month,Credit Card,1,0,0
11534,21,97.21,2045.39,One year,Bank Transfer,1,0,0
11535,20,30.87,657.67,Month-to-month,Mailed Check,1,0,0
11536,41,89.85,3677.27,Month-to-month,Credit Card,2,1,0
11537,2,68.96,217.33,One year,Bank Transfer,2,0,0
11538,59,44.32,2603.29,One year,Bank Transfer,1,0,0
11539,46,77.09,3551.9,Month-to-month,eCheck,5,0,0
11540,16,72.21,1076.7,One year,Credit Card,1,0,0
11541,16,111.05,1825.63,One year,Mailed Check,1,0,0
11542,54,116.45,6312.53,Month-to-month,eCheck,1,0,0
11543,18,66.5,1143.96,Month-to-month,eCheck,2,0,0
11544,10,56.47,571.18,Month-to-month,Credit Card,2,0,0
11545,26,78.62,2067.98,Month-to-month,Mailed Check,1,0,0
11546,34,31.22,945.4,Two year,Credit Card,0,0,0
11547,3,72.78,154.22,One year,Mailed Check,1,0,0
11548,58,30.0,1751.53,Month-to-month,eCheck,1,0,0
11549,39,47.52,1884.13,Month-to-month,Credit Card,0,0,0
11550,1,95.81,115.07,Month-to-month,Credit Card,4,0,1
11551,29,97.03,2849.74,Month-to-month,Credit Card,0,1,1
11552,1,67.71,153.83,Month-to-month,Mailed Check,2,0,0
11553,9,116.38,1029.73,One year,Bank Transfer,3,0,0
11554,7,35.17,298.05,Month-to-month,eCheck,1,0,0
11555,29,51.27,1462.82,Two year,Bank Transfer,0,0,0
11556,49,79.25,3918.43,One year,eCheck,1,0,0
11557,29,64.59,1937.98,Month-to-month,eCheck,1,0,0
11558,33,84.83,2796.38,Two year,Mailed Check,4,0,0
11559,18,28.86,476.33,Month-to-month,Credit Card,1,0,0
11560,22,91.92,2051.96,Month-to-month,eCheck,0,0,0
11561,34,36.29,1174.46,One year,Bank Transfer,2,0,0
11562,8,47.04,314.01,Month-to-month,Credit Card,2,0,0
11563,5,37.96,213.85,One year,Credit Card,2,0,0
11564,6,92.04,478.42,Month-to-month,Mailed Check,1,0,0
11565,48,23.98,1197.82,Month-to-month,eCheck,1,0,0
11566,38,117.71,4434.37,Month-to-month,Credit Card,1,0,1
11567,31,57.35,1829.19,Two year,Bank Transfer,2,0,0
11568,50,43.27,2199.52,Month-to-month,eCheck,1,0,0
11569,30,52.63,1476.5,Month-to-month,Bank Transfer,1,1,0
11570,53,69.57,3583.37,Two year,Credit Card,0,1,0
11571,34,43.01,1381.15,Month-to-month,eCheck,0,0,0
11572,6,96.18,504.76,Two year,eCheck,3,0,0
11573,25,95.53,2388.7,One year,Mailed Check,1,1,0
11574,1,82.91,72.29,Month-to-month,eCheck,0,0,0
11575,40,110.61,4447.99,One year,Credit Card,2,0,0
11576,17,92.22,1488.38,Month-to-month,Mailed Check,0,1,1
11577,17,36.04,580.39,Month-to-month,eCheck,1,0,0
11578,57,46.44,2678.66,One year,Credit Card,0,1,0
11579,13,67.65,916.59,One year,Mailed Check,1,0,0
11580,23,50.93,1150.29,Month-to-month,Credit Card,2,0,0
11581,4,59.62,174.06,One year,Mailed Check,4,0,0
11582,21,67.45,1407.78,One year,Credit Card,0,1,0
11583,5,98.38,485.13,Two year,Mailed Check,3,0,0
11584,7,74.38,643.05,Month-to-month,Bank Transfer,1,0,0
11585,38,103.77,3912.26,Month-to-month,Bank Transfer,2,0,0
11586,15,80.8,1111.28,One year,Mailed Check,1,0,0
11587,53,20.75,1189.28,One year,Mailed Check,0,0,0
11588,7,118.77,853.54,One year,Bank Transfer,2,0,0
11589,8,34.68,320.43,Month-to-month,Bank Transfer,2,0,0
11590,7,59.56,382.21,Month-to-month,Bank Transfer,2,0,0
11591,48,21.94,1146.3,Month-to-month,eCheck,1,0,0
11592,38,72.5,2744.43,Two year,Mailed Check,0,0,0
11593,53,87.77,4605.93,One year,Mailed Check,2,0,0
11594,34,48.78,1687.28,One year,eCheck,1,0,0
11595,47,112.84,5308.49,Two year,Mailed Check,0,0,0
11596,12,35.0,363.43,One year,Credit Card,0,1,0
11597,25,114.86,2831.3,Month-to-month,eCheck,2,0,0
11598,49,98.62,4828.32,Month-to-month,Mailed Check,2,0,0
11599,59,35.22,2116.1,One year,Bank Transfer,2,0,0
11600,59,30.3,1763.08,Month-to-month,Bank Transfer,0,0,0
11601,16,26.61,410.79,Month-to-month,Mailed Check,0,0,0
11602,46,77.8,3619.33,One year,Bank Transfer,1,0,0
11603,44,45.09,2018.17,Month-to-month,Bank Transfer,1,0,0
11604,16,117.12,1868.98,One year,Mailed Check,0,0,0
11605,16,31.54,503.5,One year,eCheck,1,0,0
11606,54,100.77,5435.52,Month-to-month,Credit Card,0,1,0
11607,2,57.56,105.85,Month-to-month,Credit Card,0,0,0
11608,8,21.44,238.49,One year,eCheck,2,0,0
11609,34,93.6,3178.74,One year,Bank Transfer,0,0,0
11610,58,78.75,4545.72,Month-to-month,eCheck,0,0,0
11611,30,42.96,1287.57,One year,Credit Card,2,0,0
11612,27,55.55,1632.49,Month-to-month,Mailed Check,2,0,0
11613,28,35.01,954.72,Two year,eCheck,1,0,0
11614,48,33.47,1659.55,Month-to-month,Bank Transfer,2,1,0
11615,47,76.94,3672.14,Month-to-month,eCheck,2,0,0
11616,53,73.95,3868.37,Month-to-month,Mailed Check,1,1,1
11617,15,40.32,630.16,One year,Mailed Check,1,0,0
11618,4,49.74,158.73,Month-to-month,Bank Transfer,0,0,0
11619,28,119.58,3259.14,One year,eCheck,1,1,0
11620,17,55.31,958.4,One year,Bank Transfer,2,0,0
11621,55,68.75,3783.59,Month-to-month,Credit Card,0,0,0
11622,41,35.94,1495.94,Month-to-month,Mailed Check,1,0,0
11623,13,22.46,258.41,Month-to-month,eCheck,0,0,0
11624,17,81.21,1449.29,Two year,Mailed Check,1,0,0
11625,54,44.11,2363.2,One year,Bank Transfer,0,0,0
11626,8,94.32,781.8,Month-to-month,Bank Transfer,0,0,0
11627,49,43.13,2042.55,Two year,Mailed Check,7,1,0
11628,38,56.88,2192.5,Month-to-month,eCheck,2,0,0
11629,8,84.75,675.63,Month-to-month,eCheck,0,0,0
11630,49,89.15,4475.35,Month-to-month,Mailed Check,2,0,0
11631,49,54.39,2632.78,Month-to-month,Credit Card,0,0,0
11632,14,92.7,1279.57,Month-to-month,eCheck,0,0,0
11633,12,76.26,965.7,Two year,Mailed Check,2,0,0
11634,59,101.51,5957.47,Month-to-month,Bank Transfer,2,0,0
11635,19,95.74,1847.82,Month-to-month,Mailed Check,2,0,0
11636,10,102.16,1078.74,One year,Credit Card,1,0,0
11637,45,46.44,2070.11,Month-to-month,Bank Transfer,2,0,0
11638,10,28.13,270.03,Month-to-month,eCheck,2,0,0
11639,3,20.28,36.64,Month-to-month,Credit Card,0,0,0
11640,34,53.03,1812.77,Month-to-month,Bank Transfer,3,0,0
11641,5,61.39,326.79,Month-to-month,Mailed Check,1,0,0
11642,3,46.54,107.96,Two year,Mailed Check,1,0,0
11643,31,36.01,1110.08,Two year,Credit Card,0,0,0
11644,25,62.72,1636.12,Month-to-month,Bank Transfer,2,0,0
11645,6,50.56,326.97,One year,eCheck,0,0,0
11646,3,23.2,45.81,Month-to-month,Mailed Check,1,0,0
11647,50,103.7,5172.48,Month-to-month,Bank Transfer,0,0,0
11648,9,71.98,686.81,Month-to-month,Credit Card,0,0,0
11649,3,37.51,120.15,Two year,Credit Card,1,1,0
11650,25,53.0,1360.57,Month-to-month,Bank Transfer,1,0,0
11651,25,77.6,1924.78,Month-to-month,Credit Card,2,0,0
11652,50,29.69,1601.81,Month-to-month,Credit Card,1,0,0
11653,47,71.96,3420.37,One year,Mailed Check,0,0,0
11654,39,93.66,3588.55,Two year,Mailed Check,2,0,0
11655,53,36.41,2064.29,One year,Mailed Check,1,0,0
11656,59,70.89,4207.75,One year,Bank Transfer,3,0,0
11657,11,109.63,1212.24,Two year,eCheck,2,0,0
11658,26,90.36,2307.47,Month-to-month,Credit Card,0,0,0
11659,8,64.71,564.26,Two year,Bank Transfer,0,0,0
11660,24,22.53,559.95,One year,Mailed Check,0,0,0
11661,20,113.1,2269.27,Month-to-month,Mailed Check,2,0,0
11662,3,118.18,357.27,Month-to-month,Mailed Check,2,0,0
11663,10,98.39,1137.24,Two year,Credit Card,0,0,0
11664,38,42.93,1643.88,Two year,eCheck,2,0,0
11665,44,78.27,3488.61,One year,Credit Card,1,0,0
11666,22,100.39,2205.26,One year,Credit Card,0,0,0
11667,54,73.13,3961.09,One year,Bank Transfer,1,0,0
11668,48,117.01,5595.65,Month-to-month,Bank Transfer,1,0,0
11669,9,79.65,830.11,Month-to-month,eCheck,3,0,0
11670,32,20.58,651.38,Month-to-month,Credit Card,2,0,0
11671,28,49.72,1401.37,Two year,eCheck,1,0,0
11672,3,119.57,398.97,Month-to-month,Credit Card,0,0,0
11673,22,118.09,2608.82,Two year,eCheck,2,0,0
11674,25,112.29,2872.54,Month-to-month,eCheck,1,0,0
11675,4,40.56,277.55,Month-to-month,Mailed Check,1,0,0
11676,55,45.41,2518.84,Two year,eCheck,1,0,0
11677,23,80.52,1905.44,One year,Bank Transfer,1,1,0
11678,30,23.47,622.96,Month-to-month,Credit Card,1,0,0
11679,42,109.11,4526.91,Month-to-month,Credit Card,0,0,0
11680,36,68.98,2435.38,Month-to-month,eCheck,0,0,0
11681,26,93.1,2386.95,Two year,Mailed Check,0,0,0
11682,31,81.35,2488.9,Month-to-month,Mailed Check,3,0,1
11683,9,56.09,499.92,Month-to-month,eCheck,0,0,0
11684,23,110.29,2582.92,Month-to-month,Bank Transfer,3,0,1
11685,56,44.45,2484.62,Two year,Mailed Check,1,0,0
11686,7,71.23,417.55,One year,Mailed Check,0,0,0
11687,6,62.07,392.03,Month-to-month,Credit Card,2,0,0
11688,24,91.84,2249.41,Two year,Mailed Check,2,0,0
11689,33,90.73,2857.99,Two year,Mailed Check,1,0,0
11690,44,65.12,2894.63,Month-to-month,eCheck,2,0,0
11691,46,53.05,2402.92,Month-to-month,Bank Transfer,2,0,0
11692,32,40.86,1357.64,One year,Credit Card,3,0,0
11693,43,24.68,1048.59,Month-to-month,Bank Transfer,2,0,0
11694,5,64.01,332.42,Month-to-month,Mailed Check,4,0,1
11695,59,20.28,1247.36,Month-to-month,Credit Card,0,0,0
11696,17,55.31,950.88,One year,Credit Card,0,0,0
11697,3,116.85,319.99,One year,eCheck,1,0,0
11698,6,85.25,448.29,Month-to-month,Bank Transfer,1,1,1
11699,48,61.38,2917.0,One year,eCheck,2,0,0
11700,56,114.44,6380.58,Month-to-month,Mailed Check,2,0,0
11701,23,119.52,2749.23,One year,Bank Transfer,0,0,0
11702,30,97.66,2956.86,One year,Bank Transfer,1,0,0
11703,25,50.42,1353.03,One year,Bank Transfer,1,0,0
11704,21,108.59,2351.08,One year,Mailed Check,2,0,0
11705,21,99.09,2111.5,Month-to-month,eCheck,0,1,1
11706,49,84.93,4127.83,Month-to-month,Mailed Check,0,0,0
11707,19,66.88,1235.86,One year,Bank Transfer,2,0,0
11708,2,46.95,78.44,Month-to-month,Mailed Check,1,0,0
11709,15,49.78,765.93,Month-to-month,Credit Card,2,0,0
11710,59,71.8,4250.01,Month-to-month,eCheck,3,0,1
11711,25,70.47,1714.6,One year,Mailed Check,0,0,0
11712,6,65.25,379.61,Two year,eCheck,2,0,0
11713,42,99.55,4130.99,Two year,eCheck,1,0,0
11714,33,44.94,1498.14,Month-to-month,Credit Card,0,0,0
11715,5,32.33,65.08,Two year,Credit Card,2,0,0
11716,21,37.14,813.06,Month-to-month,Credit Card,2,0,0
11717,32,82.0,2711.3,Month-to-month,eCheck,0,0,1
11718,49,23.2,1215.23,One year,Credit Card,2,0,0
11719,45,51.17,2308.11,Month-to-month,eCheck,6,0,0
11720,47,37.06,1618.2,Two year,Bank Transfer,1,0,0
11721,33,22.69,717.65,Month-to-month,Mailed Check,3,0,0
11722,30,114.34,3361.24,Two year,Mailed Check,1,0,0
11723,11,56.4,589.72,Month-to-month,Credit Card,0,0,0
11724,50,110.1,5508.51,One year,Credit Card,3,1,0
11725,51,68.15,3595.96,One year,Mailed Check,0,0,0
11726,53,117.01,6257.91,One year,Mailed Check,3,0,0
11727,56,33.91,1858.09,Month-to-month,Credit Card,0,0,0
11728,28,57.11,1713.44,Month-to-month,Bank Transfer,2,0,0
11729,24,44.86,1066.76,Month-to-month,Mailed Check,1,0,0
11730,11,94.9,1065.57,Month-to-month,Bank Transfer,1,0,0
11731,57,44.31,2430.7,Month-to-month,Bank Transfer,1,0,0
11732,56,75.96,4233.29,Two year,eCheck,1,0,0
11733,18,38.9,696.79,Month-to-month,Bank Transfer,1,0,0
11734,41,26.68,1139.22,Month-to-month,Mailed Check,1,0,0
11735,22,108.96,2506.73,Month-to-month,Mailed Check,1,0,0
11736,39,97.16,3776.92,Month-to-month,Bank Transfer,0,0,0
11737,9,99.38,881.07,Month-to-month,Bank Transfer,1,0,1
11738,11,119.71,1318.54,Month-to-month,Credit Card,0,0,0
11739,4,105.07,395.66,One year,Bank Transfer,1,0,0
11740,58,26.98,1570.83,One year,Credit Card,2,0,0
11741,31,48.27,1512.9,One year,Bank Transfer,0,1,0
11742,56,61.34,3399.24,Month-to-month,eCheck,4,0,1
11743,3,114.89,389.11,Two year,Mailed Check,2,0,0
11744,55,22.07,1256.74,One year,Bank Transfer,2,1,0
11745,1,93.86,51.78,One year,Credit Card,0,0,0
11746,50,26.58,1367.23,Month-to-month,eCheck,1,0,0
11747,38,37.25,1361.87,Month-to-month,Credit Card,0,0,0
